Product ID,Product Name,Category,Category_Office Supplies,Category_Technology,Discount_sqrt,Sales_log,Sales_sqrt,Sales,Discount,Sub-Category
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,True,False,0.4472135954999579,2.464023438871576,3.279024245107072,10.752,0.2,Binders
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,True,False,0.0,5.036562916106171,12.366891282775958,152.94,0.0,Appliances
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,False,False,0.0,5.6522084391101535,16.849925815860438,283.92,0.0,Chairs
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,False,True,0.0,6.15251990610877,21.654098919142307,468.9,0.0,Accessories
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,False,True,0.4472135954999579,5.945064524273665,19.515737239469072,380.864,0.2,Phones
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,True,False,0.4472135954999579,6.473544957579167,25.431791128428213,646.776,0.2,Storage
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,False,True,0.4472135954999579,4.079433949486346,7.623122719725822,58.112,0.2,Accessories
TEC-PH-10002597,Easy-staple paper,Technology,False,True,0.4472135954999579,4.622931515566734,10.039521900967197,100.792,0.2,Phones
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,False,False,0.7745966692414834,4.206362865543993,8.130928606254024,66.112,0.6,Furnishings
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,True,False,0.4472135954999579,3.7443141610020367,6.424951361683604,41.28,0.2,Binders
OFF-PA-10002986,Xerox 1898,Office Supplies,True,False,0.0,2.664446563620078,3.655133376499413,13.36,0.0,Paper
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,True,False,0.4472135954999579,5.526536017728995,15.819987357769916,250.272,0.2,Storage
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,True,False,0.8944271909999159,2.51478902426987,3.3710532478737267,11.364,0.8,Binders
OFF-SU-10001935,Staple remover,Office Supplies,True,False,0.4472135954999579,2.274185618472348,2.95296461204668,8.72,0.2,Supplies
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,False,False,0.4472135954999579,7.02337419684616,33.48981934857218,1121.568,0.2,Chairs
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,False,False,0.4472135954999579,3.569645366190238,5.8740105549786,34.504,0.2,Furnishings
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,True,False,0.4472135954999579,2.470131364205846,3.2899848023965097,10.824,0.2,Fasteners
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,True,False,0.0,7.167639547723882,35.99694431476094,1295.78,0.0,Storage
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,True,False,0.4472135954999579,3.0182762379888857,4.410895600668871,19.456,0.2,Art
OFF-LA-10001297,Avery 473,Office Supplies,True,False,0.0,3.077312260546414,4.54972526643093,20.7,0.0,Labels
FUR-TA-10004256,Easy-staple paper,Furniture,False,False,0.4472135954999579,7.197944206645099,36.54695609760135,1335.68,0.2,Tables
OFF-PA-10003441,Xerox 226,Office Supplies,True,False,0.0,3.5085558999826545,5.692099788303083,32.4,0.0,Paper
FUR-FU-10003347,Coloredge Poster Frame,Furniture,False,False,0.0,3.775057150354989,6.526867548832288,42.6,0.0,Furnishings
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,True,False,0.4472135954999579,4.44330986309078,9.16820593136956,84.056,0.2,Binders
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,True,False,0.4472135954999579,2.6390573296152584,3.605551275463989,13.0,0.2,Appliances
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,False,False,0.4472135954999579,2.648158643861604,3.623258202226278,13.128,0.2,Furnishings
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,True,False,0.0,1.601405740736836,1.98997487421324,3.96,0.0,Fasteners
OFF-LA-10000634,Avery 509,Office Supplies,True,False,0.0,1.2837077723447896,1.6155494421403511,2.61,0.0,Labels
TEC-PH-10002496,Cisco SPA301,Technology,False,True,0.4472135954999579,5.92792819030261,19.34879841230457,374.376,0.2,Phones
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,True,False,0.0,4.530877581406236,9.58331884056875,91.84,0.0,Paper
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,True,False,0.4472135954999579,4.407791842559908,9.004887561763333,81.088,0.2,Binders
OFF-PA-10004451,Xerox 222,Office Supplies,True,False,0.0,3.017493765335504,4.409081537009721,19.44,0.0,Paper
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,False,False,0.4472135954999579,6.1140184064875545,21.240338980345864,451.152,0.2,Chairs
OFF-LA-10001297,Avery 473,Office Supplies,True,False,0.0,4.296604902619887,8.511756575466665,72.45,0.0,Labels
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,True,False,0.0,2.7053799725463312,3.736308338453881,13.96,0.0,Fasteners
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,True,False,0.4472135954999579,3.53409524031307,5.767495123535,33.264,0.2,Binders
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,False,True,0.0,2.763169500323289,3.8535697735995385,14.85,0.0,Phones
OFF-AR-10003394,Newell 332,Office Supplies,True,False,0.0,2.2844211223663744,2.9698484809834995,8.82,0.0,Art
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,True,False,0.0,5.08586644477257,12.677539193392382,160.72,0.0,Paper
OFF-PA-10001450,Rediform S.O.S. Phone Message Books,Office Supplies,True,False,0.0,3.040705639196722,4.46318272088428,19.92,0.0,Paper
OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,True,False,0.0,2.1162555148025524,2.701851217221259,7.3,0.0,Supplies
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,True,False,0.4472135954999579,4.258615289758647,8.349371233811562,69.712,0.2,Storage
FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,False,False,0.7745966692414834,2.2815657257699704,2.965130688519479,8.792,0.6,Furnishings
OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,True,False,0.0,3.9611940494345954,7.177743377970544,51.52,0.0,Supplies
TEC-PH-10004977,GE 30524EE4,Technology,False,True,0.4472135954999579,6.155656077029466,21.688153448369,470.376,0.2,Phones
TEC-PH-10000586,AT&T SB67148 SynJ,Technology,False,True,0.4472135954999579,4.668933406657911,10.275407534497113,105.584,0.2,Phones
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,True,False,0.4472135954999579,3.4704746571469,5.58139767441812,31.152,0.2,Appliances
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,True,False,0.8366600265340756,2.051941867977251,2.6044193210771573,6.783,0.7,Binders
TEC-PH-10001254,Easy-staple paper,Technology,False,True,0.4472135954999579,6.009716953825067,20.15857137795236,406.368,0.2,Phones
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,False,False,0.0,4.276388302650885,8.424962907930219,70.98,0.0,Chairs
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,True,False,0.0,5.690122939870236,17.173526137634052,294.93,0.0,Labels
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,False,True,0.4472135954999579,4.451832508917844,9.207822761109163,84.784,0.2,Phones
OFF-PA-10002005,Xerox 225,Office Supplies,True,False,0.4472135954999579,3.0789698721240466,4.553679830642467,20.736,0.2,Paper
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,True,False,0.8366600265340756,2.880377537190962,4.10134124403225,16.821,0.7,Binders
OFF-PA-10004101,Xerox 1894,Office Supplies,True,False,0.4472135954999579,2.4308023907947995,3.219937887599697,10.368,0.2,Paper
OFF-AR-10004078,Newell 312,Office Supplies,True,False,0.4472135954999579,2.3364066414695563,3.056795707926848,9.344,0.2,Art
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,False,True,0.4472135954999579,3.471966452550362,5.585696017507576,31.2,0.2,Accessories
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,True,False,0.0,4.34536265030229,8.724677644474895,76.12,0.0,Appliances
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,False,True,0.4472135954999579,7.090889838533103,34.64066973948397,1199.976,0.2,Copiers
TEC-PH-10002398,AT&T 1070 Corded Phone,Technology,False,True,0.4472135954999579,6.1024691051508935,21.117765033260504,445.96,0.2,Phones
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,False,False,0.0,5.795328001280299,18.10414317221337,327.76,0.0,Furnishings
OFF-SU-10004115,Acme Stainless Steel Office Snips,Office Supplies,True,False,0.4472135954999579,2.536233276953341,3.410571799566753,11.632,0.2,Supplies
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,False,True,0.6324555320336759,4.976609596783789,11.999249976561035,143.982,0.4,Phones
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,Technology,False,True,0.6324555320336759,6.205317070181284,22.23456768187769,494.376,0.4,Phones
OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,True,False,0.4472135954999579,1.922787731634459,2.4166091947189146,5.84,0.2,Supplies
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,True,False,0.4472135954999579,4.968256532887749,11.948891161944694,142.776,0.2,Storage
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,False,False,0.4472135954999579,3.8436585079014898,6.759881655768835,45.696,0.2,Furnishings
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,True,False,0.8366600265340756,2.106326870461218,2.6866335812685733,7.218,0.7,Binders
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,True,False,0.8366600265340756,3.7884532590100286,6.571757755730197,43.188,0.7,Binders
OFF-PA-10002120,Xerox 1889,Office Supplies,True,False,0.4472135954999579,4.889627063084178,11.484946669445184,131.904,0.2,Paper
OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,True,False,0.8366600265340756,1.4544201901674911,1.811629101113139,3.282,0.7,Binders
OFF-AR-10001246,Newell 317,Office Supplies,True,False,0.4472135954999579,3.098649807560677,4.600869483043395,21.168,0.2,Art
TEC-PH-10003092,Motorola L804,Technology,False,True,0.6324555320336759,4.028703210968663,7.428862631654996,55.188,0.4,Phones
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,False,True,0.4472135954999579,5.915058551905356,19.224359547199487,369.576,0.2,Phones
OFF-LA-10004345,Avery 493,Office Supplies,True,False,0.4472135954999579,2.8161270242542646,3.963836525387999,15.712,0.2,Labels
OFF-PA-10001204,Xerox 1972,Office Supplies,True,False,0.4472135954999579,2.245803078895061,2.906544339933592,8.448,0.2,Paper
TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,False,True,0.6324555320336759,6.592970558803589,26.9989999814808,728.946,0.4,Phones
TEC-PH-10000011,PureGear Roll-On Screen Protector,Technology,False,True,0.6324555320336759,4.795294554845067,10.951712194903587,119.94,0.4,Phones
OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,True,False,0.8366600265340756,1.53643701954961,1.909973821810132,3.648,0.7,Binders
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,False,False,0.0,3.7252113833613274,6.362389488234746,40.48,0.0,Furnishings
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,False,False,0.0,2.392425796993835,3.152776554086889,9.94,0.0,Furnishings
OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,True,False,0.4472135954999579,4.6860494667137145,10.364554983210809,107.424,0.2,Binders
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,False,True,0.0,3.661251286996462,6.157109711544857,37.91,0.0,Phones
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,False,False,0.0,4.488861063587708,9.381897462667132,88.02,0.0,Furnishings
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,True,False,0.8944271909999159,2.271094425902674,2.947880594596735,8.69,0.8,Binders
FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Furniture,False,False,0.0,5.713600783593539,17.376996288196644,301.96,0.0,Chairs
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,True,False,0.3162277660168379,6.321145920782435,23.56289455903073,555.21,0.1,Appliances
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,True,False,0.0,6.262407295555465,22.87968531252124,523.48,0.0,Storage
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,True,False,0.0,5.092645296145832,12.720849028268514,161.82,0.0,Art
FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,False,False,0.0,3.598954746585949,5.96322060635023,35.56,0.0,Furnishings
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,True,False,0.0,4.586598800402656,9.856977224281286,97.16,0.0,Appliances
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,True,False,0.4472135954999579,2.787477334733532,3.903844259188627,15.24,0.2,Binders
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,True,False,0.0,2.655352412101761,3.6373066958946425,13.23,0.0,Paper
OFF-ST-10001963,Tennsco Regal Shelving Units,Office Supplies,True,False,0.4472135954999579,5.498740758705973,15.60076921180491,243.384,0.2,Storage
TEC-AC-10001267,Easy-staple paper,Technology,False,True,0.4472135954999579,4.794136285500715,10.945318634009702,119.8,0.2,Accessories
TEC-PH-10002103,Jabra SPEAK 410,Technology,False,True,0.4472135954999579,5.709658510228355,17.3426641551983,300.768,0.2,Phones
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,False,True,0.4472135954999579,2.9381031607173544,4.228474902373195,17.88,0.2,Accessories
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,True,False,0.4472135954999579,5.467823826295147,15.36046874284766,235.944,0.2,Labels
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,False,False,0.0,5.976198613437549,19.822714244018147,392.94,0.0,Chairs
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,True,False,0.8366600265340756,2.9898147997899533,4.3453423340399775,18.882,0.7,Binders
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,True,False,0.4472135954999579,4.814847472791901,11.060198913220322,122.328,0.2,Appliances
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,False,False,0.0,6.956735901203759,32.391356871857035,1049.2,0.0,Furnishings
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,True,False,0.4472135954999579,2.7987436797166323,3.9273400667627447,15.424,0.2,Binders
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,False,False,0.0,2.987700101856727,4.340506882842141,18.84,0.0,Furnishings
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,True,False,0.0,5.803326104992462,18.17690842800282,330.4,0.0,Storage
OFF-LA-10002787,Avery 480,Office Supplies,True,False,0.0,3.305053521109253,5.123475382979799,26.25,0.0,Labels
TEC-AC-10003832,Easy-staple paper,Technology,False,True,0.0,4.89425127935358,11.511733144926527,132.52,0.0,Accessories
OFF-PA-10001934,Xerox 1993,Office Supplies,True,False,0.0,2.012232791986386,2.545584412271571,6.48,0.0,Paper
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,True,False,0.0,5.348535082708654,14.467204291085409,209.3,0.0,Appliances
OFF-FA-10003112,Staples,Office Supplies,True,False,0.4472135954999579,3.4830845411343394,5.617828762075256,31.56,0.2,Fasteners
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,True,False,0.4472135954999579,3.4386216103081546,5.4903551797675165,30.144,0.2,Appliances
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,False,False,0.0,2.760009940032921,3.847076812334269,14.8,0.0,Furnishings
TEC-PH-10003273,AT&T TR1909W,Technology,False,True,0.4472135954999579,5.714972960291848,17.388962016175665,302.376,0.2,Phones
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,False,True,0.0,5.75890177387728,17.776388834631177,316.0,0.0,Accessories
OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,True,False,0.0,5.941223330671235,19.47819293466414,379.4,0.0,Paper
OFF-PA-10003892,Xerox 1943,Office Supplies,True,False,0.0,4.593300013417604,9.890399385262455,97.82,0.0,Paper
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,False,True,0.0,4.645544080126364,10.154801819828885,103.12,0.0,Accessories
OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,True,False,0.4472135954999579,4.741028868371705,10.656078077792037,113.552,0.2,Appliances
OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,True,False,0.8366600265340756,1.4627923320926155,1.821537811850196,3.318,0.7,Binders
OFF-EN-10002230,Airmail Envelopes,Office Supplies,True,False,0.4472135954999579,4.907405839447383,11.588269931271018,134.288,0.2,Envelopes
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,False,False,0.5477225575051661,6.554463178200603,26.48342878103211,701.372,0.3,Chairs
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,True,False,0.8944271909999159,1.196343777161445,1.5192103211866357,2.308,0.8,Binders
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,True,False,0.4472135954999579,6.9081871856970025,31.613794457483277,999.432,0.2,Storage
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,True,False,0.4472135954999579,6.586281993594718,26.90873464137621,724.08,0.2,Storage
FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,False,False,0.5477225575051661,6.824139947079828,30.311466477226077,918.785,0.3,Tables
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,True,False,0.8944271909999159,1.3147983594148207,1.6504544828622207,2.724,0.8,Binders
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,True,False,0.0,6.133289577244604,21.44644492684044,459.95,0.0,Storage
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,True,False,0.0,2.4630018143999504,3.277193921634788,10.74,0.0,Fasteners
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,True,False,0.4472135954999579,3.209229447816396,4.874423042781577,23.76,0.2,Supplies
OFF-PA-10000474,Easy-staple paper,Office Supplies,True,False,0.4472135954999579,4.454998247129704,9.222580983650944,85.056,0.2,Paper
TEC-PH-10004042,Easy-staple paper,Technology,False,True,0.4472135954999579,5.946927326340246,19.533970410543784,381.576,0.2,Phones
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,False,False,0.4472135954999579,3.445533195482207,5.509990925582365,30.36,0.2,Furnishings
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,False,False,0.7745966692414834,3.217915363773076,4.89652938314476,23.976,0.6,Furnishings
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,False,False,0.7071067811865476,4.699798315066873,10.436714042264452,108.925,0.5,Tables
OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,True,False,0.4472135954999579,3.620386457668636,6.029261978053367,36.352,0.2,Paper
OFF-AR-10001954,Newell 331,Office Supplies,True,False,0.4472135954999579,3.0233474405869645,4.422668877499196,19.56,0.2,Art
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,True,False,0.0,4.134206095647231,7.83836717690617,61.44,0.0,Appliances
OFF-PA-10002137,Easy-staple paper,Office Supplies,True,False,0.0,3.686376323895818,6.23698645180507,38.9,0.0,Paper
TEC-AC-10003832,Easy-staple paper,Technology,False,True,0.0,4.609062600703435,9.969453345093704,99.39,0.0,Accessories
OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,True,False,0.8944271909999159,1.3050843056943475,1.6395121225535358,2.688,0.8,Appliances
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,False,True,0.4472135954999579,3.3609307884336004,5.274087598817449,27.816,0.2,Accessories
FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,False,False,0.7745966692414834,4.425134015707815,9.08427212274049,82.524,0.6,Furnishings
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,True,False,0.8944271909999159,5.214903148381659,13.527527490269607,182.994,0.8,Binders
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,True,False,0.4472135954999579,2.731245758705399,3.788403357616504,14.352,0.2,Binders
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies,True,False,0.0,4.189048497691398,8.059776671843954,64.96,0.0,Storage
OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,True,False,0.0,4.242764567340374,8.282511696339462,68.6,0.0,Storage
TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,Technology,False,True,0.7071067811865476,8.98731931315946,89.44260729652284,7999.98,0.5,Machines
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,True,False,0.4472135954999579,5.126579603293727,12.93986089569745,167.44,0.2,Appliances
TEC-AC-10003911,Easy-staple paper,Technology,False,True,0.0,6.175804898098298,21.90821763631172,479.97,0.0,Accessories
OFF-LA-10001934,Avery 516,Office Supplies,True,False,0.0,2.74855214441154,3.823610858861032,14.62,0.0,Labels
OFF-PA-10000304,Xerox 1995,Office Supplies,True,False,0.0,3.017493765335504,4.409081537009721,19.44,0.0,Paper
FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,False,False,0.4472135954999579,5.262607283913957,13.855829098253198,191.984,0.2,Bookcases
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,False,False,0.0,4.654055583717902,10.198529305738155,104.01,0.0,Furnishings
TEC-PH-10002033,Easy-staple paper,Technology,False,True,0.0,5.6553622420536485,16.876611034209446,284.82,0.0,Phones
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,True,False,0.0,3.633366744183677,6.069596362197408,36.84,0.0,Storage
TEC-AC-10002253,Easy-staple paper,Technology,False,True,0.0,5.119429906488365,12.893409169028958,166.24,0.0,Accessories
OFF-PA-10000743,Xerox 1977,Office Supplies,True,False,0.0,3.5380565643793527,5.779273310719955,33.4,0.0,Paper
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,True,False,0.4472135954999579,5.294670725627839,14.080909061562751,198.272,0.2,Art
OFF-LA-10002312,Avery 490,Office Supplies,True,False,0.4472135954999579,3.878673025746592,6.881860213634101,47.36,0.2,Labels
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,True,False,0.4472135954999579,5.308188486343299,14.176882591035309,200.984,0.2,Envelopes
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,True,False,0.4472135954999579,4.592044418769164,9.884128691999107,97.696,0.2,Labels
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,True,False,0.4472135954999579,1.3072511537794378,1.6419500601419037,2.696,0.2,Art
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,True,False,0.8366600265340756,2.974917133840071,4.311380289420083,18.588,0.7,Binders
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,True,False,0.8366600265340756,1.7742741548870355,2.212690669750293,4.896,0.7,Binders
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,False,False,0.4472135954999579,2.7770786275126333,3.882267378736297,15.072,0.2,Furnishings
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,False,False,0.0,5.351289251314142,14.487235761179564,209.88,0.0,Furnishings
FUR-TA-10002774,Laminate Occasional Tables,Furniture,False,False,0.4472135954999579,5.915964837706334,19.23309647456696,369.912,0.2,Tables
OFF-PA-10001800,Xerox 220,Office Supplies,True,False,0.4472135954999579,2.4308023907947995,3.219937887599697,10.368,0.2,Paper
OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,True,False,0.4472135954999579,5.123011144647987,12.91665591397402,166.84,0.2,Appliances
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,False,True,0.4472135954999579,2.7859984091496988,3.900769154923167,15.216,0.2,Accessories
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,False,True,0.0,4.795459912431223,10.952625256074452,119.96,0.0,Accessories
FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,False,False,0.4472135954999579,6.7854972454417855,29.73079211860996,883.92,0.2,Bookcases
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,True,False,0.4472135954999579,3.8653505972297153,6.835202996254025,46.72,0.2,Binders
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,True,False,0.0,4.033886593184986,7.4484897798144285,55.48,0.0,Paper
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,True,False,0.4472135954999579,3.236637154446843,4.944491884915982,24.448,0.2,Envelopes
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,True,False,0.0,5.643112018456053,16.773192898193233,281.34,0.0,Appliances
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,False,True,0.0,5.733276549883904,17.5493589626516,307.98,0.0,Phones
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,False,True,0.0,5.707010592007626,17.31964202863327,299.97,0.0,Accessories
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,True,False,0.4472135954999579,3.040705639196722,4.46318272088428,19.92,0.2,Binders
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,False,False,0.0,2.392425796993835,3.152776554086889,9.94,0.0,Furnishings
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,False,False,0.4472135954999579,4.644929215761439,10.151650112173884,103.056,0.2,Furnishings
