Month,Reporting Status,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Gross Floor Area - Buildings (sq ft),Year Built,Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Gross Floor Area - Buildings (sq ft)_log,Gross Floor Area - Buildings (sq ft)_sqrt,# of Buildings_log,# of Buildings_sqrt,Electricity Use (kBtu)_log,Electricity Use (kBtu)_sqrt,Natural Gas Use (kBtu)_log,Natural Gas Use (kBtu)_sqrt,Site EUI (kBtu/sq ft)_log,Site EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Site EUI (kBtu/sq ft)_log,Weather Normalized Site EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Total GHG Emissions (Metric Tons CO2e)_log,Total GHG Emissions (Metric Tons CO2e)_sqrt,GHG Intensity (kg CO2e/sq ft)_sqrt,Reporting Status_Not Submitted,Reporting Status_Submitted Data
Jul,Submitted Data,2.0,False,Near West Side,115615.0,2000.0,77.2,118.3,80.5,727.3,6.3,41.879875,-87.654686,"(41.87987598, -87.65468643)",11.65803,340.02206,0.6931472,1.0,14.716693,1569.2393380233625,15.680839,2541.270292589909,4.3592696,8.786353,4.7816415,10.87658,4.400603,8.972179,4.8146205,11.058933,6.590713,26.9685,2.50998,False,True
Jul,Submitted Data,1.0,False,NEAR WEST SIDE,159626.0,1925.0,149.8,263.2,156.1,725.4,14.2,41.883263,-87.661514,"(41.88326409, -87.66151492)",11.980596,399.53223,0.6931472,1.0,14.944864,1758.8788190207988,15.334314,2136.997051939941,5.0159545,12.239281,5.5767064,16.22344,5.0568824,12.493999,5.6061697,16.465115,6.588101,26.93325,3.7682889,False,True
Jul,Submitted Data,3.5,False,ROGERS PARK,113750.0,1991.0,113.2,158.5,124.3,949.2,8.3,41.99972,-87.66065,"(41.99972255, -87.66065332)",11.6417675,337.26843,0.6931472,1.0,14.762832,1605.8618246910287,16.146994,3208.301747030662,4.7379513,10.639549,5.072044,12.589679,4.830711,11.148991,5.1428323,13.046072,6.8566723,30.80909,2.8809721,False,True
Jul,Submitted Data,3.5,False,LOOP,1863650.0,1928.0,62.6,107.5,63.6,10690.3,5.9,41.877495,-87.6332,"(41.87749352, -87.63319804)",14.438048,1365.1556,0.6931472,1.0,17.634304,6749.014246540009,17.453281,6164.981102971849,4.1526136,7.9120164,4.68675,10.36822,4.1682143,7.974961,4.697749,10.425929,9.277185,103.393906,2.4289916,False,True
Jul,Submitted Data,2.0,False,ARMOUR SQUARE,85194.0,1874.0,120.5,165.4,127.4,740.3,8.7,41.843445,-87.635124,"(41.84344383, -87.63512391)",11.352698,291.88013,0.6931472,1.0,14.453496,1375.7411093661483,15.94083,2894.05763591536,4.7999144,10.977249,5.1143947,12.860793,4.85515,11.287161,5.1561775,13.133925,6.6084056,27.208454,2.9495761,False,True
Jul,Submitted Data,1.0,False,NEAR NORTH SIDE,123571.0,2008.0,127.9,198.7,131.3,1162.3,10.6,41.90375,-87.63559,"(41.9037528, -87.63558845)",11.724579,351.52667,0.6931472,1.0,15.212384,2010.6071719756696,16.118517,3162.9445142145632,4.859037,11.309288,5.2968163,14.096099,4.885072,11.458621,5.3112335,14.198591,7.059016,34.09252,3.255764,False,True
Jul,Submitted Data,1.0,False,ROSELAND,114868.0,1954.0,876.3,947.3,938.4,5530.4,48.1,41.72175,-87.62886,"(41.72174884, -87.6288572)",11.651547,338.9218,2.9957323,4.358899,14.395972,1336.735501137005,18.409325,9943.378294121168,6.776849,29.602365,6.854671,30.778238,6.8452415,30.633316,6.9212637,31.821377,8.6181965,74.36666,6.935416,False,True
Jul,Submitted Data,3.5,False,NEAR WEST SIDE,1055404.0,1990.0,59.4,165.8,62.5,8081.8,9.2,41.883846,-87.63879,"(41.88384565, -87.63878625)",13.869435,1027.3286,0.6931472,1.0,17.760614,7188.996132979903,11.958304,395.10391038307887,4.1009893,7.7071395,5.1167955,12.876335,4.15104,7.905694,5.167069,13.206059,8.997494,89.898834,3.0331502,False,True
Jul,Submitted Data,3.5,False,NEAR WEST SIDE,101401.0,1994.0,80.4,116.5,82.7,628.4,6.2,41.864185,-87.65573,"(41.86418499, -87.65572916)",11.526848,318.43524,1.0986123,1.4142135,14.437752,1364.953625585866,15.648303,2500.2633261318697,4.3993754,8.966604,4.7664385,10.793516,4.427239,9.093954,4.787492,10.908712,6.444767,25.067907,2.48998,False,True
Jul,Not Submitted,0.0,False,LOOP,60200.0,1963.8,57.44,94.24,59.84,301.52,5.02,41.873993,-87.65168,"(41.87399385, -87.651678)",11.005445,245.35689,0.6931472,1.0,13.96334,1076.71448397428,14.977478,1787.7958999841117,4.068001,7.578918,4.5564,9.707729,4.1082473,7.735632,4.577799,9.813256,5.712147,17.364332,2.2405357,True,False
Jul,Exempt,0.0,True,Near West Side,50000.0,1972.8,78.48,139.96,81.38,489.5400000000001,7.58,41.88321,-87.65877,"(41.88321, -87.65877)",10.819798,223.6068,0.6931472,1.0,14.581221,1466.464946734152,14.634818,1506.2958142410143,4.3755054,8.858893,4.9484763,11.830469,4.4113426,9.021087,4.9710627,11.965785,6.195507,22.125551,2.75318,False,False
Jul,Not Submitted,0.0,False,UPTOWN,100263.0,1933.0,73.6,108.82,78.08,548.96,5.76,41.97223,-87.6646,"(41.97223008, -87.6645957)",11.515562,316.64334,0.6931472,1.0,14.366674,1317.296807860704,15.471227,2288.411986509422,4.3121405,8.579044,4.6988425,10.431683,4.37046,8.836288,4.7395263,10.648005,6.3098454,23.429895,2.4,True,False
Jul,Not Submitted,0.0,False,UPTOWN,51699.0,1930.4,51.74,86.98,60.82,248.16,4.68,41.97223,-87.6646,"(41.97223008, -87.6645957)",10.853213,227.37415,0.6931472,1.0,13.810842,997.6675899316364,14.534204,1432.3924532054757,3.9653742,7.1930523,4.4771094,9.326307,4.124227,7.798718,4.5922875,9.885343,5.5180955,15.753095,2.1633308,True,False
Jul,Not Submitted,0.0,False,LOOP,198000.0,1958.6,59.88,121.86,62.04,1347.58,6.68,41.886196,-87.62593,"(41.88619746, -87.62593056)",12.196028,444.97192,0.6931472,1.0,15.704013,2570.887095926229,16.086668,3112.973774383588,4.108905,7.738217,4.8110456,11.0390215,4.1437693,7.8765473,4.846075,11.235658,7.2068076,36.7094,2.5845697,True,False
Jul,Submitted Data,1.5,False,NEAR SOUTH SIDE,379033.0,2001.0,91.2,151.7,95.5,2272.4,8.1,41.865234,-87.62167,"(41.86523298, -87.62167499)",12.845381,615.65656,0.6931472,1.0,16.00505,2988.494771619987,16.621344,4067.043373262695,4.52396,9.54987,5.0284753,12.316655,4.569543,9.77241,5.057519,12.498,7.7290316,47.669697,2.8460498,False,True
Jul,Submitted Data,3.0,False,NORTH LAWNDALE,69619.0,1928.0,47.3,96.9,48.6,303.6,5.3,41.862392,-87.699745,"(41.8623929, -87.69974253)",11.150807,263.85413,0.6931472,1.0,14.253259,1244.6742144031105,13.967241,1078.816620190846,3.8774316,6.8774996,4.5839467,9.84378,3.9039907,6.97137,4.5981455,9.914636,5.7189994,17.424122,2.302173,False,True
Jul,Submitted Data,4.0,False,Lincoln Square,86434.0,2015.0,66.5,123.2,70.4,576.9,6.7,41.969517,-87.65621,"(41.9695155, -87.65621108)",11.367148,293.9966,0.6931472,1.0,14.785411,1624.0940551581364,14.950689,1764.0096655063996,4.2121277,8.154754,4.821893,11.099549,4.2682977,8.3904705,4.854371,11.28273,6.3594007,24.018744,2.588436,False,True
Jul,Submitted Data,4.0,False,NEAR NORTH SIDE,126727.0,1961.0,78.1,148.1,80.3,841.7,8.0,41.906017,-87.64947,"(41.9060185, -87.64946369)",11.749799,355.98737,0.6931472,1.0,15.190998,1989.2224360287112,15.255389,2054.308715845795,4.3707128,8.83742,5.004617,12.169634,4.398146,8.961027,5.019925,12.263768,6.736611,29.012066,2.828427,False,True
Jul,Submitted Data,1.0,False,Lincoln Park,248335.0,1975.0,70.6,178.2,74.3,2063.6,9.9,41.921738,-87.65392,"(41.9217371, -87.65392)",12.422538,498.3322,0.6931472,1.0,16.335567,3525.522925751583,14.661047,1526.1799042052678,4.2710953,8.402381,5.1885023,13.349157,4.3214803,8.619744,5.245444,13.736812,7.632692,45.426865,3.1464264,False,True
Jul,Submitted Data,3.5,False,WEST GARFIELD PARK,60295.0,1962.0,81.9,113.2,87.5,358.9,6.0,41.86972,-87.726845,"(41.86972139, -87.72684225)",11.007021,245.5504,0.6931472,1.0,13.752888,969.1731527441316,15.201062,1999.2573621222457,4.417635,9.049862,4.7379513,10.639549,4.4830027,9.354143,4.789157,10.917875,5.885826,18.944656,2.4494898,False,True
Jul,Submitted Data,4.0,False,LOOP,372137.0,1966.0,68.7,103.4,72.6,2081.4,5.6,41.88287,-87.629036,"(41.88287054, -87.62903883)",12.82702,610.03033,0.6931472,1.0,15.768169,2654.694238514108,16.411192,3661.3822253351263,4.2442,8.288547,4.6482296,10.168579,4.298645,8.520563,4.68675,10.36822,7.6412764,45.622364,2.366432,False,True
Jul,Not Submitted,0.0,False,NEAR NORTH SIDE,50000.0,1965.6,123.24,211.24,128.18,715.5200000000001,11.34,41.90375,-87.63559,"(41.9037528, -87.63558845)",10.819798,223.6068,0.6931472,1.0,14.838065,1667.4194313369387,15.483497,2302.493735062052,4.822215,11.101352,5.3577175,14.534098,4.861207,11.321661,5.3849535,14.734314,6.574406,26.749207,3.3674917,True,False
Jul,Not Submitted,0.0,False,LOOP,340887.0,1983.8,74.02,120.62,77.3,1856.82,6.44,41.88116,-87.63181,"(41.88116139, -87.63181347)",12.739309,583.8553,0.78845733,1.0954452,15.774983,2663.75334068303,16.462341,3756.229718747244,4.3177547,8.603488,4.8009014,10.982714,4.3605475,8.792042,4.8343754,11.169601,7.527159,43.090836,2.5377154,True,False
Jul,Submitted Data,3.5,False,WOODLAWN,324961.0,1911.0,71.8,121.1,74.8,2112.1,6.5,41.78217,-87.587265,"(41.78216916, -87.58726468)",12.691463,570.0535,0.6931472,1.0,15.951976,2910.231416915157,16.515419,3857.247736404806,4.287716,8.473488,4.8048406,11.004544,4.3280983,8.6487,4.8299127,11.1445055,7.6559114,45.95759,2.5495098,False,True
Jul,Submitted Data,4.0,False,LOGAN SQUARE,36390.0,1920.0,55.4,82.1,57.1,158.3,4.4,41.92075,-87.70153,"(41.92075046, -87.70152825)",10.502077,190.76163,0.6931472,1.0,13.116915,705.1822459478117,14.234099,1232.807284209499,4.0324693,7.4431176,4.420045,9.060905,4.0621657,7.556454,4.441474,9.159695,5.0707893,12.581733,2.0976176,False,True
Jul,Submitted Data,2.5,False,EDGEWATER,80600.0,1929.0,111.4,151.9,121.8,642.7,8.0,41.990902,-87.66661,"(41.99090057, -87.66660744)",11.297266,283.9014,0.6931472,1.0,14.291447,1268.6685146246832,15.813077,2714.976335071818,4.722064,10.55462,5.029784,12.324772,4.810557,11.0363035,5.0974245,12.751471,6.4672327,25.351528,2.828427,False,True
Jul,Submitted Data,4.0,False,KENWOOD,54224.0,1906.0,68.7,79.0,72.3,219.6,4.0,41.802242,-87.603325,"(41.80224043, -87.60332678)",10.900897,232.86047,0.6931472,1.0,12.253119,457.857292177377,15.073447,1875.6742521024275,4.2442,8.288547,4.3820267,8.888194,4.2945604,8.502941,4.4224486,9.071935,5.3963513,14.818907,2.0,False,True
Jul,Submitted Data,1.0,False,NEAR NORTH SIDE,117884.0,1962.0,104.1,149.7,109.5,765.7,7.9,41.90375,-87.63559,"(41.9037528, -87.63558845)",11.6774645,343.3424,0.6931472,1.0,14.6211,1496.0000334224596,15.874628,2799.830423436391,4.6549125,10.202941,5.015291,12.235195,4.7050157,10.464225,5.049215,12.445883,6.6420956,27.671286,2.810694,False,True
Jul,Submitted Data,3.5,False,LOOP,464592.0,1970.0,52.8,147.9,56.2,3830.4,8.2,41.881298,-87.63118,"(41.88129971, -87.6311826)",13.048917,681.60986,0.6931472,1.0,17.015923,4954.054642411607,16.33383,3522.459989836648,3.9852734,7.2663608,5.003275,12.161414,4.046554,7.496666,5.0657544,12.5499,8.250985,61.890224,2.8635643,False,True
Jul,Submitted Data,4.0,False,NEAR SOUTH SIDE,77000.0,1920.0,61.6,99.6,65.2,327.5,5.3,41.845505,-87.630554,"(41.84550365, -87.63055693)",11.251574,277.48874,0.6931472,1.0,14.0195465,1107.402862557254,14.756549,1600.8248811159826,4.1367655,7.8485665,4.611152,9.9799795,4.1926804,8.074652,4.644391,10.148891,5.794537,18.096962,2.302173,False,True
Jul,Submitted Data,4.0,False,NEAR SOUTH SIDE,60000.0,1900.0,21.2,59.2,21.2,198.1,3.3,41.854088,-87.62512,"(41.85408637, -87.62512419)",11.002116,244.94897,0.6931472,1.0,14.053956,1126.6202998348645,15.267826,2067.122483066739,3.1000922,4.604346,4.0976725,7.694154,3.1000922,4.604346,4.0993323,7.7006493,5.293807,14.0748005,1.8165902,False,True
Jul,Submitted Data,1.0,False,EDGEWATER,140000.0,1925.0,143.3,199.2,152.8,1467.4,10.5,41.990902,-87.66661,"(41.99090057, -87.66660744)",11.849405,374.16574,0.6931472,1.0,15.177181,1975.526891743061,16.597992,4019.835892172714,4.9718943,11.970798,5.299317,14.113823,5.035653,12.36123,5.338019,14.390969,7.291929,38.306656,3.2403703,False,True
Jul,Submitted Data,3.5,False,ROGERS PARK,65419.0,1934.0,91.7,131.9,100.9,455.7,7.0,42.01036,-87.6683,"(42.01036185, -87.66829765)",11.088583,255.77138,0.6931472,1.0,14.100927,1153.3927778515,15.356679,2161.028551407871,4.5293684,9.576012,4.889597,11.484773,4.623992,10.044899,4.959342,11.895377,6.124027,21.347132,2.6457512,False,True
Jul,Submitted Data,2.0,False,SOUTH LAWNDALE,73770.0,1996.0,73.6,151.9,77.4,612.5,8.3,41.842987,-87.71755,"(41.84298853, -87.71755077)",11.208721,271.60632,0.6931472,1.0,14.96259,1774.5374045085666,14.638923,1509.390605509389,4.3121405,8.579044,5.029784,12.324772,4.361824,8.797727,5.056246,12.489996,6.4191804,24.748737,2.8809721,False,True
Jul,Submitted Data,4.0,False,EDGEWATER,58321.0,1969.0,72.2,100.3,78.7,307.8,5.3,41.990902,-87.66661,"(41.99090057, -87.66660744)",10.973735,241.4974,0.6931472,1.0,13.613742,904.0371673775364,15.037583,1842.33913816105,4.2931952,8.497058,4.6180863,10.014989,4.3782697,8.871302,4.6793494,10.329569,5.7326937,17.54423,2.302173,False,True
Jul,Submitted Data,2.0,False,HUMBOLDT PARK,205094.0,2004.0,98.7,177.0,103.0,1960.6,9.6,41.911617,-87.735054,"(41.911616, -87.735051)",12.231229,452.87305,0.6931472,1.0,15.967475,2932.871783764166,16.269808,3411.486479527656,4.6021657,9.934788,5.1817837,13.304134,4.644391,10.148891,5.207298,13.475904,7.581516,44.278664,3.0983868,False,True
Jul,Submitted Data,3.5,False,UPTOWN,115533.0,1928.0,87.3,126.6,92.0,773.3,6.7,41.97478,-87.65502,"(41.97478042, -87.65501803)",11.65732,339.90146,0.6931472,1.0,14.652407,1519.6009344561485,15.866354,2788.2714717186345,4.48074,9.343447,4.8489003,11.251666,4.5325994,9.591663,4.8744335,11.397368,6.6519594,27.808271,2.588436,False,True
Jul,Submitted Data,0.0,False,DOUGLAS,336679.0,1989.0,71.46,119.9,75.0,1740.02,6.44,41.836395,-87.616196,"(41.8363952, -87.61619714)",12.726889,580.2405,0.78845733,1.0954452,15.749096,2629.4968263909354,16.336693,3527.504491846892,4.283035,8.453402,4.794964,10.949885,4.3307333,8.6602545,4.832465,11.158853,7.4622264,41.713547,2.5377154,False,True
Jul,Submitted Data,2.5,False,OAKLAND,130000.0,1967.0,107.5,141.0,114.3,957.3,7.4,41.821842,-87.60246,"(41.82184335, -87.6024592)",11.775297,360.5551,0.6931472,1.0,14.550973,1444.453114503894,16.29135,3448.43006308668,4.68675,10.36822,4.955827,11.874342,4.7475376,10.691118,5.004617,12.169634,6.865161,30.940266,2.720294,False,True
Jul,Exempt,1.4,True,WEST GARFIELD PARK,87000.0,1953.4,83.86,202.34,86.1,818.72,11.18,41.881107,-87.72691,"(41.88110552, -87.72691131)",11.373675,294.9576,0.6931472,1.0,15.366,2171.123096464132,14.262584,1250.491087533214,4.441003,9.157511,5.3148794,14.224627,4.4670568,9.279009,5.334649,14.366628,6.708963,28.613283,3.3436508,False,False
Jul,Submitted Data,1.0,False,WEST TOWN,54800.0,2010.0,114.9,321.7,114.9,835.8,17.9,41.91069,-87.665985,"(41.91068845, -87.66598208)",10.911464,234.094,0.6931472,1.0,15.493633,2314.193055905233,14.571247,1459.170188840219,4.752728,10.719142,5.776723,17.935997,4.752728,10.719142,5.776723,17.935997,6.729585,28.910206,4.2308393,False,True
Jul,Submitted Data,2.0,False,LOWER WEST SIDE,140445.0,1908.0,58.0,162.3,58.0,769.2,9.0,41.85176,-87.64626,"(41.85175985, -87.64626343)",11.852578,374.75992,0.6931472,1.0,15.410542,2220.018243168285,5.3724966,14.642404174178502,4.0775375,7.615773,5.095589,12.739701,4.0775375,7.615773,5.095589,12.739701,6.6466503,27.734455,3.0,False,True
Jul,Submitted Data,2.5,False,BELMONT CRAGIN,117576.0,1926.0,77.3,130.0,84.9,820.5,7.0,41.934204,-87.77689,"(41.93420309, -87.7768914)",11.674849,342.89355,0.6931472,1.0,15.002939,1810.7012453742889,15.575656,2411.0744078107587,4.3605475,8.792042,4.8751974,11.401754,4.4531837,9.21412,4.934474,11.74734,6.711132,28.644371,2.6457512,False,True
Jul,Submitted Data,1.0,False,NEAR NORTH SIDE,217055.0,1985.0,82.4,183.9,87.9,1505.3,10.1,41.898876,-87.629364,"(41.89887705, -87.62936387)",12.28791,465.89163,0.6931472,1.0,15.930408,2879.0149878039883,15.197967,1996.1652987666128,4.4236484,9.077445,5.2198153,13.560973,4.487512,9.3755,5.290789,14.05347,7.3174114,38.798195,3.1780498,False,True
Jul,Not Submitted,0.0,False,LOOP,61100.0,1925.8,76.9,113.98,82.98,377.34,6.06,41.88063,-87.62649,"(41.88063204, -87.62649085)",11.020284,247.18414,0.6931472,1.0,13.948385,1068.6933236434108,14.948266,1761.873434727932,4.355426,8.769264,4.744758,10.676142,4.4305787,9.109336,4.800079,10.97816,5.9357934,19.425241,2.4617066,True,False
Jul,Submitted Data,3.5,False,NORTH LAWNDALE,121626.0,2006.0,46.5,130.2,46.1,882.6,7.3,41.866844,-87.695305,"(41.86684596, -87.69530763)",11.7087145,348.7492,0.6931472,1.0,15.548035,2378.0055508766163,15.118023,1917.9479763538948,3.8607297,6.819091,4.876723,11.4105215,3.852273,6.789698,4.869072,11.366618,6.7840047,29.708584,2.7018511,False,True
Jul,Submitted Data,3.5,False,AUSTIN,118890.0,1929.0,85.8,120.3,89.4,753.3,6.3,41.880394,-87.75827,"(41.88039405, -87.75826967)",11.685963,344.8043,0.6931472,1.0,14.535614,1433.403257984298,15.91303,2854.1083371168656,4.463607,9.262829,4.798267,10.968136,4.5042443,9.455157,4.8291135,11.1400175,6.62579,27.446312,2.50998,False,True
Jul,Submitted Data,4.0,False,LAKE VIEW,345808.0,1970.0,84.4,118.3,88.2,1738.4,6.2,41.940308,-87.64276,"(41.94030774, -87.64275862)",12.753642,588.05444,0.6931472,1.0,15.369782,2175.2335047070237,16.75073,4338.852405878771,4.447346,9.186947,4.7816415,10.87658,4.490881,9.391485,4.8146205,11.058933,7.4612956,41.694126,2.48998,False,True
Jul,Submitted Data,4.0,False,Edgewater,122000.0,2005.0,69.9,117.0,74.8,765.6,6.3,41.99713,-87.65843,"(41.9971326, -87.65843)",11.711784,349.28497,0.6931472,1.0,14.925357,1741.807107575348,15.520259,2345.2077733113542,4.2612705,8.360622,4.7706847,10.816654,4.3280983,8.6487,4.8072944,11.018167,6.6419654,27.669477,2.50998,False,True
Jul,Submitted Data,3.5,False,MONTCLARE,362866.0,1981.0,233.4,376.1,231.9,3950.6,20.1,41.91969,-87.79508,"(41.91969032, -87.79508098)",12.801791,602.3836,0.6931472,1.0,16.504595,3836.430293906042,17.253708,5579.49831974166,5.457029,15.277434,5.9325104,19.393297,5.450609,15.228263,5.9218464,19.289894,8.281876,62.853798,4.483302,False,True
Jul,Submitted Data,1.0,False,NORTH LAWNDALE,206018.0,1976.0,122.5,216.8,128.2,2408.6,11.7,41.864365,-87.70083,"(41.86436444, -87.70082786)",12.2357235,453.89206,0.6931472,1.0,16.154478,3220.329827828199,16.515215,3856.853639950575,4.8162413,11.067972,5.3835773,14.72413,4.8613615,11.322544,5.4147663,14.956604,7.787216,49.077488,3.4205263,False,True
Jul,Submitted Data,4.0,False,WOODLAWN,100911.0,1967.0,93.7,135.1,99.0,719.9,7.1,41.77908,-87.5967,"(41.77908095, -87.59670209)",11.522004,317.66492,0.6931472,1.0,14.563557,1453.57053492426,15.809663,2710.345033385971,4.550714,9.679876,4.9133897,11.623253,4.6051702,9.949874,4.9530063,11.857487,6.5805006,26.830952,2.6645825,False,True
Jul,Not Submitted,0.0,False,NEAR NORTH SIDE,69150.0,1958.8,95.94,140.34,101.2,471.34,7.42,41.895794,-87.62248,"(41.89579275, -87.62247957)",11.144048,262.96387,0.6931472,1.0,14.184718,1202.7411691631746,15.346729,2150.304336599822,4.5740924,9.794897,4.9511685,11.8465185,4.6269317,10.059821,4.987844,12.067311,6.157699,21.710365,2.7239678,True,False
Jul,Submitted Data,3.0,False,Near North Side,386150.0,2017.0,57.1,108.9,58.9,2284.1,5.9,41.90412,-87.631424,"(41.90412113, -87.63142484)",12.863984,621.40967,0.6931472,1.0,16.196238,3288.277360564343,16.234161,3351.2234482349872,4.0621657,7.556454,4.6995707,10.435516,4.0926766,7.6746335,4.7238417,10.56409,7.734165,47.79226,2.4289916,False,True
Jul,Submitted Data,4.0,False,EAST SIDE,94577.0,1897.0,66.9,102.7,76.7,516.7,5.5,41.7069,-87.534935,"(41.70690075, -87.53493184)",11.45718,307.53375,0.6931472,1.0,14.37881,1325.3140005296857,15.334245,2136.9229747466334,4.218036,8.179242,4.641502,10.134101,4.352855,8.7578535,4.7370753,10.634849,6.249396,22.731035,2.345208,False,True
Jul,Not Submitted,0.0,False,NEAR SOUTH SIDE,358000.0,2006.0,61.04,104.08,63.4,1683.0199999999998,5.64,41.859947,-87.62128,"(41.85994896, -87.62127871)",12.788291,598.331,1.0296195,1.3416408,15.741274,2619.2327884325214,16.160402,3229.884087703458,4.1277795,7.81281,4.6547217,10.201961,4.1651134,7.962412,4.682687,10.34698,7.428939,41.024628,2.3748684,True,False
Jul,Submitted Data,1.0,False,NEAR NORTH SIDE,649737.0,2005.0,108.5,181.3,113.7,3922.4,9.7,41.895874,-87.642265,"(41.89587403, -87.64226427)",13.384324,806.0627,0.6931472,1.0,16.557495,3939.258267745338,17.156618,5315.110591511714,4.6959248,10.416333,5.2056537,13.464768,4.74232,10.66302,5.234845,13.663821,8.2747135,62.629066,3.1144824,False,True
Jul,Not Submitted,0.0,False,NEAR NORTH SIDE,61612.0,1948.4,72.16,150.1,97.78,521.54,8.2,41.895382,-87.624214,"(41.895382, -87.624213)",11.028628,248.21765,0.6931472,1.0,14.813391,1646.974492820092,15.058107,1861.342547732684,4.292649,8.494704,5.017942,12.251531,4.592895,9.888377,5.312023,14.204225,6.2587013,22.83725,2.8635643,True,False
Jul,Submitted Data,4.0,False,Rogers Park,81740.0,1984.0,77.1,143.6,80.4,636.0,7.8,42.00159,-87.65674,"(42.0015891, -87.65674)",11.311311,285.90207,0.6931472,1.0,14.889125,1710.5364363263357,15.032203,1837.3894796694576,4.3579903,8.780661,4.9739714,11.983322,4.3993754,8.966604,4.980176,12.020815,6.4567695,25.21904,2.792848,False,True
Jul,Submitted Data,4.0,False,NEAR NORTH SIDE,370974.0,1986.0,88.9,127.9,93.0,2236.2,6.8,41.90216,-87.629456,"(41.90216178, -87.62945783)",12.82389,609.07635,0.6931472,1.0,15.693562,2557.48747797521,16.945847,4783.476350939764,4.4986978,9.428679,4.859037,11.309288,4.543295,9.643651,4.886583,11.467345,7.7129803,47.288475,2.607681,False,True
Jul,Submitted Data,4.0,False,NEAR WEST SIDE,277185.0,1979.0,55.8,82.0,58.0,1202.7,4.3,41.881123,-87.686485,"(41.88112401, -87.68648584)",12.532444,526.48364,1.3862944,1.7320508,15.124183,1923.8647561614096,16.280945,3430.536940480309,4.0395365,7.4699397,4.4188404,9.055386,4.0775375,7.615773,4.4426513,9.165152,7.0931554,34.679966,2.0736442,False,True
Jul,Submitted Data,3.5,False,WEST RIDGE,92344.0,1927.0,83.2,109.1,98.0,526.2,5.7,42.003735,-87.69785,"(42.00373408, -87.69785671)",11.433287,303.88156,0.6931472,1.0,13.952945,1071.1325781620126,15.692866,2556.5992646482555,4.433195,9.121404,4.701389,10.445094,4.59512,9.899495,4.833102,11.162437,6.26758,22.939049,2.3874674,False,True
Jul,Exempt,1.9,True,WOODLAWN,73930.0,1962.2,79.18,127.54,84.08,503.78,6.82,41.783,-87.60226,"(41.78300182, -87.60225838)",11.210888,271.90073,0.6931472,1.0,14.443653,1368.986851653441,15.196173,1994.3756366341825,4.384274,8.898314,4.8562403,11.293361,4.443592,9.169515,4.894551,11.513471,6.2241225,22.445044,2.611513,False,False
Jul,Submitted Data,2.0,False,Belmont Cragin,76764.0,2016.0,64.3,121.5,64.3,505.8,6.6,41.95364,-87.732864,"(41.95364019, -87.7328657)",11.248504,277.06317,0.6931472,1.0,14.676973,1538.3818771683443,14.759182,1602.9335295014575,4.1789923,8.018728,4.808111,11.022704,4.1789923,8.018728,4.808111,11.022704,6.2281165,22.489998,2.5690465,False,True
Jul,Submitted Data,2.5,False,MCKINLEY PARK,82455.0,1998.0,81.1,138.3,84.3,613.2,7.4,41.8297,-87.67124,"(41.82970087, -87.67123908)",11.32002,287.14978,0.6931472,1.0,14.734876,1583.5707120302525,15.244905,2043.5679093193844,4.407938,9.005554,4.93663,11.760102,4.4461746,9.181503,4.961445,11.907981,6.4203205,24.762875,2.720294,False,True
Jul,Submitted Data,2.0,False,GAGE PARK,138015.0,1917.0,105.3,179.5,110.7,1331.6,9.6,41.793297,-87.68838,"(41.79329756, -87.68837684)",11.835125,371.5037,0.6931472,1.0,15.50835,2331.2859112515566,16.023798,3016.640548689883,4.6662655,10.261579,5.1957307,13.397761,4.7158165,10.521407,5.2225156,13.579396,7.194887,36.491096,3.0983868,False,True
Jul,Submitted Data,0.0,True,WEST TOWN,108689.0,1923.0,54.6,117.4,56.0,539.2,6.4,41.91443,-87.66381,"(41.91442839, -87.66380985)",11.596255,329.68015,0.6931472,1.0,14.872423,1696.3114690409896,14.344376,1302.6910224608137,4.018183,7.389181,4.774069,10.835128,4.0430512,7.483315,4.785824,10.899541,6.2919393,23.22068,2.529822,False,True
Jul,Submitted Data,1.0,False,AVONDALE,181132.0,1920.0,120.1,152.5,124.9,1434.4,7.9,41.92075,-87.70153,"(41.92075046, -87.70152825)",12.106987,425.59604,1.9459101,2.4494898,14.817328,1650.2202883251678,16.760134,4359.299507948496,4.7966166,10.959015,5.0337005,12.349089,4.835488,11.175867,5.0657544,12.5499,7.269199,37.873474,2.810694,False,True
Jul,Not Submitted,0.0,False,KENWOOD,100332.0,1967.4,87.82,144.28,92.24,751.54,7.74,41.82021,-87.612465,"(41.82021138, -87.61246867)",11.51625,316.75226,0.6931472,1.0,14.88216,1704.5903789473882,15.540371,2368.9108974378923,4.486612,9.371233,4.978663,12.011661,4.5351768,9.604166,5.010369,12.204917,6.623454,27.41423,2.7820857,True,False
