Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
2014-09-08,2014-09-12,Standard Class,Consumer,San Francisco,California,West,Technology,Accessories,49.98,2,0.0,8.4966,2014,9,8,0,3,2014,9,12,4,3,3.9314334,7.0696535,1.4142135,0.0,False,False,True,False,False,False,False,True,False,True
2014-01-04,2014-01-08,Standard Class,Home Office,Naperville,Illinois,Central,Office Supplies,Labels,11.784,3,0.2,4.2717,2014,1,4,5,1,2014,1,8,2,1,2.5481944,3.4327831,1.7320508,0.4472136,False,False,True,False,True,False,False,False,True,False
2014-01-04,2014-01-08,Standard Class,Home Office,Naperville,Illinois,Central,Office Supplies,Storage,272.736,3,0.2,-64.7748,2014,1,4,5,1,2014,1,8,2,1,5.612164,16.51472,1.7320508,0.4472136,False,False,True,False,True,False,False,False,True,False
2014-01-04,2014-01-08,Standard Class,Home Office,Naperville,Illinois,Central,Office Supplies,Binders,3.54,2,0.8,-5.487,2014,1,4,5,1,2014,1,8,2,1,1.512927,1.8814888,1.4142135,0.8944272,False,False,True,False,True,False,False,False,True,False
2016-08-27,2016-09-01,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Supplies,51.52,5,0.2,-10.948,2016,8,27,5,3,2016,9,1,3,3,3.961194,7.1777434,2.236068,0.4472136,False,False,True,False,False,False,False,False,True,False
2016-08-27,2016-09-01,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Paper,3.528,1,0.2,1.1466,2016,8,27,5,3,2016,9,1,3,3,1.5102804,1.8782971,1.0,0.4472136,False,False,True,False,False,False,False,False,True,False
2016-08-27,2016-09-01,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Paper,4.624,1,0.2,1.6762,2016,8,27,5,3,2016,9,1,3,3,1.7270432,2.150349,1.0,0.4472136,False,False,True,False,False,False,False,False,True,False
2016-08-27,2016-09-01,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Supplies,55.168,4,0.2,6.2064,2016,8,27,5,3,2016,9,1,3,3,4.028347,7.4275165,2.0,0.4472136,False,False,True,False,False,False,False,False,True,False
2014-05-27,2014-05-27,Same Day,Corporate,San Diego,California,West,Furniture,Tables,567.12,10,0.2,-28.356,2014,5,27,1,2,2014,5,27,1,2,6.342333,23.814281,3.1622777,0.4472136,True,False,False,True,False,False,False,True,False,False
2014-05-27,2014-05-27,Same Day,Corporate,San Diego,California,West,Office Supplies,Storage,359.32,4,0.0,7.1864,2014,5,27,1,2,2014,5,27,1,2,5.8869925,18.955738,2.0,0.0,True,False,False,True,False,False,False,True,True,False
2016-03-20,2016-03-22,Second Class,Consumer,Evanston,Illinois,Central,Technology,Phones,11.992,1,0.2,0.8994,2016,3,20,6,1,2016,3,22,1,1,2.5643337,3.4629467,1.0,0.4472136,False,True,False,False,False,False,False,False,False,True
2017-10-02,2017-10-06,Standard Class,Consumer,Trenton,Michigan,Central,Office Supplies,Binders,58.05,3,0.0,26.703,2017,10,2,0,4,2017,10,6,4,4,4.0783844,7.6190553,1.7320508,0.0,False,False,True,False,False,False,False,False,True,False
2017-10-02,2017-10-06,Standard Class,Consumer,Trenton,Michigan,Central,Furniture,Furnishings,157.74,11,0.0,56.7864,2017,10,2,0,4,2017,10,6,4,4,5.0672674,12.559459,3.3166249,0.0,False,False,True,False,False,False,False,False,False,False
2017-10-02,2017-10-06,Standard Class,Consumer,Trenton,Michigan,Central,Office Supplies,Art,56.98,7,0.0,22.792,2017,10,2,0,4,2017,10,6,4,4,4.060098,7.5485096,2.6457512,0.0,False,False,True,False,False,False,False,False,True,False
2017-10-02,2017-10-06,Standard Class,Consumer,Trenton,Michigan,Central,Office Supplies,Binders,2.88,1,0.0,1.4112,2017,10,2,0,4,2017,10,6,4,4,1.3558352,1.6970563,1.0,0.0,False,False,True,False,False,False,False,False,True,False
2016-04-07,2016-04-09,First Class,Corporate,San Francisco,California,West,Technology,Copiers,1199.976,3,0.2,374.9925,2016,4,7,3,2,2016,4,9,5,2,7.09089,34.64067,1.7320508,0.4472136,False,False,False,True,False,False,False,True,False,True
2015-12-07,2015-12-12,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,79.92,4,0.0,28.7712,2015,12,7,0,4,2015,12,12,5,4,4.393461,8.939798,2.0,0.0,False,False,True,False,False,False,False,True,False,False
2016-09-18,2016-09-22,Standard Class,Corporate,Jacksonville,Florida,South,Furniture,Tables,383.438,4,0.45,-167.3184,2016,9,18,6,3,2016,9,22,3,3,5.9517827,19.581573,2.0,0.6708204,False,False,True,True,False,False,True,False,False,False
2014-12-29,2015-01-02,Standard Class,Consumer,Cottage Grove,Minnesota,Central,Office Supplies,Storage,24.56,2,0.0,6.8768,2014,12,29,0,4,2015,1,2,4,1,3.2410285,4.955805,1.4142135,0.0,False,False,True,False,False,False,False,False,True,False
2014-12-29,2015-01-02,Standard Class,Consumer,Cottage Grove,Minnesota,Central,Technology,Accessories,119.8,4,0.0,47.92,2014,12,29,0,4,2015,1,2,4,1,4.794136,10.945318,2.0,0.0,False,False,True,False,False,False,False,False,False,True
2017-07-23,2017-07-28,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,13.128,3,0.2,4.2666,2017,7,23,6,3,2017,7,28,4,3,2.6481586,3.623258,1.7320508,0.4472136,False,False,True,True,False,True,False,False,True,False
2017-09-18,2017-09-22,Standard Class,Corporate,Green Bay,Wisconsin,Central,Office Supplies,Paper,22.72,4,0.0,10.224,2017,9,18,0,3,2017,9,22,4,3,3.1663187,4.76655,2.0,0.0,False,False,True,True,False,False,False,False,True,False
2015-08-31,2015-09-05,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,58.32,9,0.0,27.9936,2015,8,31,0,3,2015,9,5,5,3,4.0829463,7.636753,3.0,0.0,False,False,True,False,False,False,False,True,True,False
2017-11-03,2017-11-07,Standard Class,Corporate,Atlanta,Georgia,South,Office Supplies,Labels,12.39,3,0.0,5.6994,2017,11,3,4,4,2017,11,7,1,4,2.5945082,3.5199432,1.7320508,0.0,False,False,True,True,False,False,True,False,True,False
2015-02-08,2015-02-13,Standard Class,Consumer,Columbus,Ohio,East,Technology,Phones,107.982,3,0.4,-26.9955,2015,2,8,6,1,2015,2,13,4,1,4.6911826,10.3914385,1.7320508,0.6324555,False,False,True,False,False,True,False,False,False,True
2014-01-13,2014-01-15,Second Class,Corporate,Bossier City,Louisiana,South,Office Supplies,Envelopes,11.36,2,0.0,5.3392,2014,1,13,0,1,2014,1,15,2,1,2.5144656,3.3704598,1.4142135,0.0,False,True,False,True,False,False,True,False,True,False
2014-01-13,2014-01-15,Second Class,Corporate,Bossier City,Louisiana,South,Office Supplies,Envelopes,50.94,3,0.0,25.47,2014,1,13,0,1,2014,1,15,2,1,3.9500892,7.1372266,1.7320508,0.0,False,True,False,True,False,False,True,False,True,False
2014-01-13,2014-01-15,Second Class,Corporate,Bossier City,Louisiana,South,Technology,Accessories,646.74,6,0.0,258.696,2014,1,13,0,1,2014,1,15,2,1,6.4734893,25.431084,2.4494898,0.0,False,True,False,True,False,False,True,False,False,True
2014-01-13,2014-01-15,Second Class,Corporate,Bossier City,Louisiana,South,Office Supplies,Binders,5.64,3,0.0,2.7072,2014,1,13,0,1,2014,1,15,2,1,1.893112,2.3748684,1.7320508,0.0,False,True,False,True,False,False,True,False,True,False
2014-01-13,2014-01-15,Second Class,Corporate,Bossier City,Louisiana,South,Office Supplies,Storage,572.58,6,0.0,34.3548,2014,1,13,0,1,2014,1,15,2,1,6.3518972,23.928644,2.4494898,0.0,False,True,False,True,False,False,True,False,True,False
2014-05-14,2014-05-20,Standard Class,Corporate,Saint Petersburg,Florida,South,Furniture,Furnishings,310.88,2,0.2,23.316,2014,5,14,2,2,2014,5,20,1,2,5.7426186,17.63179,1.4142135,0.4472136,False,False,True,True,False,False,True,False,False,False
2016-05-19,2016-05-24,Standard Class,Consumer,Arlington,Virginia,South,Furniture,Chairs,641.96,2,0.0,179.7488,2016,5,19,3,2,2016,5,24,1,2,6.4660826,25.33693,1.4142135,0.0,False,False,True,False,False,False,True,False,False,False
2017-01-30,2017-02-05,Standard Class,Corporate,Des Moines,Iowa,Central,Office Supplies,Binders,18.28,2,0.0,9.14,2017,1,30,0,1,2017,2,5,6,1,2.9590683,4.2755117,1.4142135,0.0,False,False,True,True,False,False,False,False,True,False
2017-01-30,2017-02-05,Standard Class,Corporate,Des Moines,Iowa,Central,Technology,Phones,207.0,3,0.0,51.75,2017,1,30,0,1,2017,2,5,6,1,5.3375382,14.387495,1.7320508,0.0,False,False,True,True,False,False,False,False,False,True
2017-01-30,2017-02-05,Standard Class,Corporate,Des Moines,Iowa,Central,Office Supplies,Binders,32.35,5,0.0,16.175,2017,1,30,0,1,2017,2,5,6,1,3.5070577,5.687706,2.236068,0.0,False,False,True,True,False,False,False,False,True,False
2017-01-30,2017-02-05,Standard Class,Corporate,Des Moines,Iowa,Central,Office Supplies,Binders,7.71,1,0.0,3.4695,2017,1,30,0,1,2017,2,5,6,1,2.1644719,2.7766886,1.0,0.0,False,False,True,True,False,False,False,False,True,False
2017-01-30,2017-02-05,Standard Class,Corporate,Des Moines,Iowa,Central,Office Supplies,Art,40.3,2,0.0,10.881,2017,1,30,0,1,2017,2,5,6,1,3.7208624,6.348228,1.4142135,0.0,False,False,True,True,False,False,False,False,True,False
2017-01-30,2017-02-05,Standard Class,Corporate,Des Moines,Iowa,Central,Furniture,Furnishings,34.58,7,0.0,14.5236,2017,1,30,0,1,2017,2,5,6,1,3.5717838,5.880476,2.6457512,0.0,False,False,True,True,False,False,False,False,False,False
2014-06-29,2014-07-06,Standard Class,Consumer,Cincinnati,Ohio,East,Office Supplies,Art,32.76,7,0.2,3.6855,2014,6,29,6,2,2014,7,6,6,3,3.5192766,5.723635,2.6457512,0.4472136,False,False,True,False,False,True,False,False,True,False
2015-08-21,2015-08-23,First Class,Home Office,San Francisco,California,West,Furniture,Chairs,544.008,3,0.2,40.8006,2015,8,21,4,3,2015,8,23,6,3,6.3008003,23.323978,1.7320508,0.4472136,False,False,False,False,True,False,False,True,False,False
2015-08-21,2015-08-23,First Class,Home Office,San Francisco,California,West,Office Supplies,Paper,59.94,3,0.0,28.1718,2015,8,21,4,3,2015,8,23,6,3,4.10989,7.7420926,1.7320508,0.0,False,False,False,False,True,False,False,True,True,False
2015-08-21,2015-08-23,First Class,Home Office,San Francisco,California,West,Office Supplies,Paper,23.92,4,0.0,11.7208,2015,8,21,4,3,2015,8,23,6,3,3.2156706,4.8908076,2.0,0.0,False,False,False,False,True,False,False,True,True,False
2015-08-21,2015-08-23,First Class,Home Office,San Francisco,California,West,Office Supplies,Paper,4.28,1,0.0,1.926,2015,8,21,4,3,2015,8,23,6,3,1.6639261,2.0688162,1.0,0.0,False,False,False,False,True,False,False,True,True,False
2015-10-03,2015-10-06,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Binders,32.07,5,0.7,-22.449,2015,10,3,5,4,2015,10,6,1,4,3.4986265,5.6630383,2.236068,0.83666,False,True,False,False,False,True,False,False,True,False
2015-10-03,2015-10-06,Second Class,Consumer,Columbus,Ohio,East,Technology,Accessories,24.0,2,0.2,-2.7,2015,10,3,5,4,2015,10,6,1,4,3.218876,4.8989797,1.4142135,0.4472136,False,True,False,False,False,True,False,False,False,True
2015-10-03,2015-10-06,Second Class,Consumer,Columbus,Ohio,East,Furniture,Bookcases,35.49,1,0.5,-15.6156,2015,10,3,5,4,2015,10,6,1,4,3.5970383,5.9573483,1.0,0.70710677,False,True,False,False,False,True,False,False,False,False
2015-10-03,2015-10-06,Second Class,Consumer,Columbus,Ohio,East,Technology,Accessories,47.984,2,0.2,0.5998,2015,10,3,5,4,2015,10,6,1,4,3.8914938,6.927048,1.4142135,0.4472136,False,True,False,False,False,True,False,False,False,True
2015-05-23,2015-05-28,Standard Class,Corporate,Columbia,South Carolina,South,Office Supplies,Envelopes,186.69,3,0.0,87.7443,2015,5,23,5,2,2015,5,28,3,2,5.2347918,13.663455,1.7320508,0.0,False,False,True,True,False,False,True,False,True,False
2017-03-17,2017-03-21,Second Class,Consumer,Lancaster,California,West,Office Supplies,Binders,17.456,2,0.2,5.8914,2017,3,17,4,1,2017,3,21,1,1,2.9153895,4.1780376,1.4142135,0.4472136,False,True,False,False,False,False,False,True,True,False
2015-12-12,2015-12-16,Standard Class,Consumer,Lancaster,California,West,Furniture,Chairs,348.928,2,0.2,34.8928,2015,12,12,5,4,2015,12,16,2,4,5.8577275,18.679615,1.4142135,0.4472136,False,False,True,False,False,False,False,True,False,False
2015-06-26,2015-06-30,Standard Class,Consumer,Richmond,Virginia,South,Office Supplies,Binders,143.96,4,0.0,69.1008,2015,6,26,4,2,2015,6,30,1,2,4.976458,11.998333,2.0,0.0,False,False,True,False,False,False,True,False,True,False
2015-06-26,2015-06-30,Standard Class,Consumer,Richmond,Virginia,South,Office Supplies,Storage,15.42,1,0.0,4.1634,2015,6,26,4,2,2015,6,30,1,2,2.7985,3.9268308,1.0,0.0,False,False,True,False,False,False,True,False,True,False
2015-06-26,2015-06-30,Standard Class,Consumer,Richmond,Virginia,South,Office Supplies,Binders,43.04,8,0.0,21.0896,2015,6,26,4,2,2015,6,30,1,2,3.7850983,6.5604877,2.828427,0.0,False,False,True,False,False,False,True,False,True,False
2015-06-26,2015-06-30,Standard Class,Consumer,Richmond,Virginia,South,Furniture,Chairs,332.94,3,0.0,79.9056,2015,6,26,4,2,2015,6,30,1,2,5.8109612,18.246643,1.7320508,0.0,False,False,True,False,False,False,True,False,False,False
2016-05-20,2016-05-20,Same Day,Consumer,Asheville,North Carolina,South,Technology,Phones,1363.96,5,0.2,85.2475,2016,5,20,4,2,2016,5,20,4,2,7.21888,36.931828,2.236068,0.4472136,True,False,False,False,False,False,True,False,False,True
2014-09-20,2014-09-26,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Labels,9.96,2,0.0,4.5816,2014,9,20,5,3,2014,9,26,4,3,2.3942523,3.1559467,1.4142135,0.0,False,False,True,False,False,False,False,True,True,False
2014-09-20,2014-09-26,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,21.72,4,0.0,10.6428,2014,9,20,5,3,2014,9,26,4,3,3.1232455,4.660472,2.0,0.0,False,False,True,False,False,False,False,True,True,False
2017-09-21,2017-09-26,Standard Class,Consumer,Rochester,Minnesota,Central,Office Supplies,Binders,20.16,7,0.0,9.8784,2017,9,21,3,3,2017,9,26,1,3,3.0521126,4.489989,2.6457512,0.0,False,False,True,False,False,False,False,False,True,False
2015-12-24,2015-12-26,First Class,Corporate,Rochester,New York,East,Office Supplies,Paper,132.79,7,0.0,63.7392,2015,12,24,3,4,2015,12,26,5,4,4.896271,11.523455,2.6457512,0.0,False,False,False,True,False,True,False,False,True,False
2015-12-24,2015-12-26,First Class,Corporate,Rochester,New York,East,Office Supplies,Paper,12.96,2,0.0,6.2208,2015,12,24,3,4,2015,12,26,5,4,2.6361961,3.6,1.4142135,0.0,False,False,False,True,False,True,False,False,True,False
2015-12-24,2015-12-26,First Class,Corporate,Rochester,New York,East,Office Supplies,Labels,21.56,7,0.0,10.3488,2015,12,24,3,4,2015,12,26,5,4,3.1161785,4.643275,2.6457512,0.0,False,False,False,True,False,True,False,False,True,False
2015-11-27,2015-12-03,Standard Class,Consumer,Lake Elsinore,California,West,Furniture,Chairs,283.92,5,0.2,17.745,2015,11,27,4,4,2015,12,3,3,4,5.6522083,16.849926,2.236068,0.4472136,False,False,True,False,False,False,False,True,False,False
2017-02-20,2017-02-23,First Class,Corporate,San Diego,California,West,Furniture,Furnishings,22.23,1,0.0,7.3359,2017,2,20,0,1,2017,2,23,3,1,3.1454446,4.71487,1.0,0.0,False,False,False,True,False,False,False,True,False,False
2017-02-20,2017-02-23,First Class,Corporate,San Diego,California,West,Technology,Phones,215.968,2,0.2,18.8972,2017,2,20,0,1,2017,2,23,3,1,5.37975,14.695849,1.4142135,0.4472136,False,False,False,True,False,False,False,True,False,True
2016-08-18,2016-08-23,Second Class,Corporate,New York City,New York,East,Office Supplies,Appliances,355.32,9,0.0,99.4896,2016,8,18,3,3,2016,8,23,1,3,5.875829,18.849934,3.0,0.0,False,True,False,True,False,True,False,False,True,False
2016-03-12,2016-03-17,Standard Class,Corporate,Monroe,Louisiana,South,Office Supplies,Paper,12.96,2,0.0,6.2208,2016,3,12,5,1,2016,3,17,3,1,2.6361961,3.6,1.4142135,0.0,False,False,True,True,False,False,True,False,True,False
2017-04-22,2017-04-24,First Class,Consumer,San Francisco,California,West,Furniture,Furnishings,18.28,2,0.0,6.2152,2017,4,22,5,2,2017,4,24,0,2,2.9590683,4.2755117,1.4142135,0.0,False,False,False,False,False,False,False,True,False,False
2014-11-01,2014-11-07,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Art,43.176,3,0.2,4.3176,2014,11,1,5,4,2014,11,7,4,4,3.7881815,6.5708447,1.7320508,0.4472136,False,False,True,False,False,False,False,True,True,False
2014-11-01,2014-11-07,Standard Class,Consumer,Denver,Colorado,West,Technology,Phones,1983.968,4,0.2,247.996,2014,11,1,5,4,2014,11,7,4,4,7.593358,44.541756,2.0,0.4472136,False,False,True,False,False,False,False,True,False,True
2015-02-03,2015-02-05,First Class,Consumer,Omaha,Nebraska,Central,Furniture,Furnishings,28.4,2,0.0,11.076,2015,2,3,1,1,2015,2,5,3,1,3.3809946,5.329165,1.4142135,0.0,False,False,False,False,False,False,False,False,False,False
2015-02-03,2015-02-05,First Class,Consumer,Omaha,Nebraska,Central,Technology,Accessories,149.97,3,0.0,50.9898,2015,2,3,1,1,2015,2,5,3,1,5.0170813,12.246223,1.7320508,0.0,False,False,False,False,False,False,False,False,False,True
2014-10-13,2014-10-15,First Class,Consumer,Edmonds,Washington,West,Office Supplies,Art,11.52,4,0.0,3.2256,2014,10,13,0,4,2014,10,15,2,4,2.5273273,3.3941126,2.0,0.0,False,False,False,False,False,False,False,True,True,False
2014-10-13,2014-10-15,First Class,Consumer,Edmonds,Washington,West,Furniture,Tables,1298.55,5,0.0,311.652,2014,10,13,0,4,2014,10,15,2,4,7.169773,36.0354,2.236068,0.0,False,False,False,False,False,False,False,True,False,False
2014-10-13,2014-10-15,First Class,Consumer,Edmonds,Washington,West,Office Supplies,Appliances,213.92,4,0.0,62.0368,2014,10,13,0,4,2014,10,15,2,4,5.370266,14.626004,2.0,0.0,False,False,False,False,False,False,False,True,True,False
2014-10-13,2014-10-15,First Class,Consumer,Edmonds,Washington,West,Technology,Accessories,25.78,2,0.0,2.578,2014,10,13,0,4,2014,10,15,2,4,3.2876554,5.0774007,1.4142135,0.0,False,False,False,False,False,False,False,True,False,True
2017-05-14,2017-05-14,Same Day,Consumer,Santa Ana,California,West,Furniture,Furnishings,18.28,2,0.0,6.2152,2017,5,14,6,2,2017,5,14,6,2,2.9590683,4.2755117,1.4142135,0.0,True,False,False,False,False,False,False,True,False,False
2017-05-14,2017-05-14,Same Day,Consumer,Santa Ana,California,West,Technology,Accessories,1399.93,7,0.0,601.9699,2017,5,14,6,2,2017,5,14,6,2,7.2448916,37.415638,2.6457512,0.0,True,False,False,False,False,False,False,True,False,True
2015-03-20,2015-03-23,First Class,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Paper,51.84,8,0.0,24.8832,2015,3,20,4,1,2015,3,23,0,1,3.9672685,7.2,2.828427,0.0,False,False,False,True,False,False,False,False,True,False
2016-09-15,2016-09-19,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,5.344,1,0.2,1.8704,2016,9,15,3,3,2016,9,19,0,3,1.8475095,2.3117094,1.0,0.4472136,False,False,True,False,False,True,False,False,True,False
2014-06-28,2014-07-02,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,41.472,8,0.2,14.5152,2014,6,28,5,2,2014,7,2,2,3,3.748845,6.4398756,2.828427,0.4472136,False,False,True,False,False,True,False,False,True,False
2014-06-28,2014-07-02,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.168,3,0.7,-2.4288,2014,6,28,5,2,2014,7,2,2,3,1.4274364,1.7798877,1.7320508,0.83666,False,False,True,False,False,True,False,False,True,False
2014-06-28,2014-07-02,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,1228.465,5,0.3,0.0,2014,6,28,5,2,2014,7,2,2,3,7.1143346,35.049465,2.236068,0.5477226,False,False,True,False,False,True,False,False,False,False
2014-06-28,2014-07-02,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,31.086,3,0.7,-22.7964,2014,6,28,5,2,2014,7,2,2,3,3.4684198,5.575482,1.7320508,0.83666,False,False,True,False,False,True,False,False,True,False
2014-06-28,2014-07-02,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,335.52,4,0.2,117.432,2014,6,28,5,2,2014,7,2,2,3,5.8186574,18.317205,2.0,0.4472136,False,False,True,False,False,True,False,False,True,False
2017-06-20,2017-06-27,Standard Class,Consumer,Belleville,New Jersey,East,Technology,Accessories,239.97,3,0.0,71.991,2017,6,20,1,2,2017,6,27,1,2,5.4846725,15.490965,1.7320508,0.0,False,False,True,False,False,True,False,False,False,True
2017-06-20,2017-06-27,Standard Class,Consumer,Belleville,New Jersey,East,Office Supplies,Labels,9.82,2,0.0,4.8118,2017,6,20,1,2,2017,6,27,1,2,2.3813963,3.133688,1.4142135,0.0,False,False,True,False,False,True,False,False,True,False
2014-05-09,2014-05-15,Standard Class,Consumer,San Francisco,California,West,Technology,Accessories,67.8,4,0.0,4.068,2014,5,9,4,2,2014,5,15,3,2,4.2312036,8.234076,2.0,0.0,False,False,True,False,False,False,False,True,False,True
2014-05-09,2014-05-15,Standard Class,Consumer,San Francisco,California,West,Technology,Accessories,167.97,3,0.0,40.3128,2014,5,9,4,2,2014,5,15,3,2,5.129721,12.960324,1.7320508,0.0,False,False,True,False,False,False,False,True,False,True
2017-08-21,2017-08-28,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Fasteners,35.0,7,0.0,16.8,2017,8,21,0,3,2017,8,28,0,3,3.583519,5.91608,2.6457512,0.0,False,False,True,False,False,False,False,False,True,False
2017-08-21,2017-08-28,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Supplies,37.24,4,0.0,10.7996,2017,8,21,0,3,2017,8,28,0,3,3.643882,6.1024585,2.0,0.0,False,False,True,False,False,False,False,False,True,False
2017-08-21,2017-08-28,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Envelopes,15.28,2,0.0,7.4872,2017,8,21,0,3,2017,8,28,0,3,2.7899373,3.9089642,1.4142135,0.0,False,False,True,False,False,False,False,False,True,False
2017-06-16,2017-06-21,Second Class,Consumer,Florence,Kentucky,South,Furniture,Chairs,301.96,2,0.0,90.588,2017,6,16,4,2,2017,6,21,2,2,5.7136006,17.376997,1.4142135,0.0,False,True,False,False,False,False,True,False,False,False
2017-06-16,2017-06-21,Second Class,Consumer,Florence,Kentucky,South,Office Supplies,Appliances,180.66,3,0.0,50.5848,2017,6,16,4,2,2017,6,21,2,2,5.202137,13.440982,1.7320508,0.0,False,True,False,False,False,False,True,False,True,False
2017-06-16,2017-06-21,Second Class,Consumer,Florence,Kentucky,South,Technology,Phones,191.98,2,0.0,51.8346,2017,6,16,4,2,2017,6,21,2,2,5.2625866,13.855684,1.4142135,0.0,False,True,False,False,False,False,True,False,False,True
2017-06-16,2017-06-21,Second Class,Consumer,Florence,Kentucky,South,Technology,Phones,65.99,1,0.0,17.1574,2017,6,16,4,2,2017,6,21,2,2,4.2045436,8.123423,1.0,0.0,False,True,False,False,False,False,True,False,False,True
2016-07-23,2016-07-27,Standard Class,Corporate,Tampa,Florida,South,Office Supplies,Art,35.216,2,0.2,2.6412,2016,7,23,5,3,2016,7,27,2,3,3.589501,5.934307,1.4142135,0.4472136,False,False,True,True,False,False,True,False,True,False
2016-07-23,2016-07-27,Standard Class,Corporate,Tampa,Florida,South,Office Supplies,Appliances,23.696,2,0.2,6.5164,2016,7,23,5,3,2016,7,27,2,3,3.2066412,4.8678536,1.4142135,0.4472136,False,False,True,True,False,False,True,False,True,False
2016-07-23,2016-07-27,Standard Class,Corporate,Tampa,Florida,South,Technology,Machines,265.475,1,0.5,-111.4995,2016,7,23,5,3,2016,7,27,2,3,5.5852804,16.293404,1.0,0.70710677,False,False,True,True,False,False,True,False,False,True
2014-09-08,2014-09-13,Second Class,Consumer,Tyler,Texas,Central,Office Supplies,Binders,51.184,4,0.8,-79.3352,2014,9,8,0,3,2014,9,13,5,3,3.954776,7.1542993,2.0,0.8944272,False,True,False,False,False,False,False,False,True,False
2017-11-04,2017-11-11,Standard Class,Home Office,Columbia,Tennessee,South,Office Supplies,Paper,9.664,2,0.2,3.2616,2017,11,4,5,4,2017,11,11,5,4,2.3668735,3.1086974,1.4142135,0.4472136,False,False,True,False,True,False,True,False,True,False
2016-03-07,2016-03-12,Standard Class,Corporate,Fort Worth,Texas,Central,Technology,Phones,21.072,3,0.2,1.5804,2016,3,7,0,1,2016,3,12,5,1,3.0943098,4.590425,1.7320508,0.4472136,False,False,True,True,False,False,False,False,False,True
2015-11-20,2015-11-25,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,60.45,3,0.0,16.3215,2015,11,20,4,4,2015,11,25,2,4,4.1182237,7.77496,1.7320508,0.0,False,False,True,True,False,True,False,False,True,False
2015-11-20,2015-11-25,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,11.52,4,0.0,3.3408,2015,11,20,4,4,2015,11,25,2,4,2.5273273,3.3941126,2.0,0.0,False,False,True,True,False,True,False,False,True,False
2015-11-20,2015-11-25,Standard Class,Corporate,New York City,New York,East,Furniture,Bookcases,186.048,4,0.2,9.3024,2015,11,20,4,4,2015,11,25,2,4,5.231365,13.639941,2.0,0.4472136,False,False,True,True,False,True,False,False,False,False
2016-11-07,2016-11-09,First Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,37.44,4,0.2,11.7,2016,11,7,0,4,2016,11,9,2,4,3.6490986,6.1188235,2.0,0.4472136,False,False,False,True,False,False,False,True,True,False
2016-11-07,2016-11-09,First Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,26.976,4,0.2,8.7672,2016,11,7,0,4,2016,11,9,2,4,3.331347,5.1938424,2.0,0.4472136,False,False,False,True,False,False,False,True,True,False
2016-11-07,2016-11-09,First Class,Corporate,Los Angeles,California,West,Office Supplies,Supplies,11.36,2,0.0,3.2944,2016,11,7,0,4,2016,11,9,2,4,2.5144656,3.3704598,1.4142135,0.0,False,False,False,True,False,False,False,True,True,False
2016-11-07,2016-11-09,First Class,Corporate,Los Angeles,California,West,Office Supplies,Labels,14.62,2,0.0,6.8714,2016,11,7,0,4,2016,11,9,2,4,2.748552,3.8236108,1.4142135,0.0,False,False,False,True,False,False,False,True,True,False
2015-10-13,2015-10-17,Standard Class,Consumer,Louisville,Kentucky,South,Technology,Phones,83.72,7,0.0,23.4416,2015,10,13,1,4,2015,10,17,5,4,4.4393516,9.149863,2.6457512,0.0,False,False,True,False,False,False,True,False,False,True
